,block_id,text,file,original_type,country,year,language,id,nr_words,topic_nr,topic_name,topic_category,Country,Alpha-2,Alpha-3,Numeric code,Latitude (average),Longitude (average),UN continental,UN statistical,Population_2018,Population_2019,Annex I or II,SIDS,DFID priority,World Bank Income,World Bank Region,Income group,food_score,Country Code,2021_gdp,Region
2352,47,"There is a long tradition of cooperation between the Nordic countries Country, Country, Country, Country and Country, including the autonomous regions of Country, Country and Åland. On the framework of the Nordic Council of Ministers, a comprehensive structure of activities exists, including the sectors of agriculture, food, fisheries and forests. It involves all substantial works of policy planning, the public administration and research. Some of the most successful achievements of this works include: a) Nordic Nutrition recommendations, a global benchmark of public nutritional guidance; b) NordGen, Nordic Gene Bank, a unique reserve of Northern agricultural genetic materials; 3) common strategy on blue bioeconomy; 4) Co-operation between the Nordic countries on forest fire prevention, control of invasive species, and others.",Finland_2021_ENG,.docx,Finland,2021,ENG,Finland_2021_ENG_47,120,35,Junk,Junk,Finland,FI,FIN,246.0,64.0,26.0,Europe,Northern Europe,"5,522,576","5,532,156",Annex I,,0.0,High,Europe & Central Asia,High income,10.5,FIN,55203.328302581,Europe
2353,40,"Positive impact on soil structures will amplify these developments. Still, more needs to be done. The government will continue to identify further emission cuts and assist agri-food sector in search for increasing energy efficiency and adaptation of new production technologies. Bioeconomy and circular economy – reducing food loss and waste",Finland_2021_ENG,.docx,Finland,2021,ENG,Finland_2021_ENG_40,50,35,Junk,Junk,Finland,FI,FIN,246.0,64.0,26.0,Europe,Northern Europe,"5,522,576","5,532,156",Annex I,,0.0,High,Europe & Central Asia,High income,10.5,FIN,55203.328302581,Europe
2354,44," Solutions to land goverCountry'sce issues are part of these efforts. Country aims for the food systems of developing countries to be climate and environmentally friendly and economically and socially sustainable. This work also takes into account the interdependencies of food, water, forest and energy aspects. Nordic Co-operation, a benchmark of regional work",Finland_2021_ENG,.docx,Finland,2021,ENG,Finland_2021_ENG_44,54,35,Junk,Junk,Finland,FI,FIN,246.0,64.0,26.0,Europe,Northern Europe,"5,522,576","5,532,156",Annex I,,0.0,High,Europe & Central Asia,High income,10.5,FIN,55203.328302581,Europe
2355,57," The Nordic countries strongly support the multilateral system in addressing the global challenges. A holistic approach is imperative and all three dimensions of sustainability – economic, environmental and social – are of crucial importance. The commitment to an inclusive process is most welcome. Dialogue and consultation with all stakeholders in preparing for as well as implementing the results of the Summit is necessary.",Finland_2021_ENG,.docx,Finland,2021,ENG,Finland_2021_ENG_57,61,35,Junk,Junk,Finland,FI,FIN,246.0,64.0,26.0,Europe,Northern Europe,"5,522,576","5,532,156",Annex I,,0.0,High,Europe & Central Asia,High income,10.5,FIN,55203.328302581,Europe
2356,2,"  Le Plan stratégique national (PSN) : Co-construit avec les Régions, le PSN représente plus de 9 milliards d’euros par an de crédits européens et nationaux au profit de plus de 400 000 bénéficiaires et au travers de 120 interventions du premier et du second pilier. Entré en vigueur le 1er janvier 2023, le PSN permet de consolider les efforts engagés dans la précédente programmation (2014-2022) et d’aller plus loin dans leur concrétisation.",France_2023_FR,.pdf,France,2023,FR,France_2023_FR_2,75,35,Junk,Junk,France,FR,FRA,250.0,46.0,2.0,Europe,Western Europe,"64,990,511","65,129,728",Annex I,,0.0,High,Europe & Central Asia,High income,6.6,FRA,50996.4371737485,Europe
2357,12,"public expenditure to agriculture. The Right to Food is a long-standing international human right to which many countries are committed according to the UN Committee on Economic, Social and Cultural Rights, CESCR, 1999. It is the right to feed oneself in dignity and the right to adequate food.",Gambia_2021_ENG,.pdf,Gambia,2021,ENG,Gambia_2021_ENG_12,49,35,Junk,Junk,Gambia,GM,GMB,270.0,13.4667,-16.5667,Africa,Western Africa,"2,280,094","2,347,706",Non-Annex I,,0.0,Low,Sub-Saharan Africa,Low income,60.7,GMB,2281.30552640672,Africa
2358,9," Country must put measures in place to promote de-risking of the agriculture sector to withstand any risks that threatens the sustainability and productivity of the agriculture sector. Relevant innovation and technological tools must be introduced to assess food systems, identify risks and relevant actions to manage food system shocks and to increase the resilience of food systems in Country. • Ensuring national food systems are regenerative and circular to build resilient food systems. Interventions should have a regional (administrative) context, identifying the weaknesses at the regional and national scale.",Guyana_2023_ENG,.pdf,Guyana,2023,ENG,Guyana_2023_ENG_9,89,35,Junk,Junk,Guyana,GY,GUY,328.0,5.0,-59.0,Americas,South America,"779,006","782,766",Non-Annex I,Caribbean,0.0,Upper-middle,Latin America & Caribbean,Upper middle income,,GUY,24086.9009171257,South America
2359,2," -Decree on public procurement rules – promoting local food products in public catering -Decree of Minister on the operation of educational institutions and on the use of names of public educational institutions prohibited selling of foods and drinks subject to the Public Health Product Tax, and alcoholic and tobacco products in education premises and at school events. Besides, it orders that supply of canteens and vending machines has to be approved by the school health team. Country has food based dietary guidelines for adults and children which take into account environmental sustainability (www.okostanyer.",Hungary_2022_ENG,.pdf,Hungary,2022,ENG,Hungary_2022_ENG_2,93,35,Junk,Junk,Hungary,HU,HUN,348.0,47.0,20.0,Europe,Eastern Europe,"9,707,499","9,684,679",Annex I,,0.0,High,Europe & Central Asia,High income,12.6,HUN,36765.0351650675,Europe
2360,6," Healthy and Safe Food The strong connect between quality and nutritive food and good health is well established. The concern is also rising about safety of food as affected by unscientific and indiscriminate use of agro chemicals in production and preservation. Country is encouraging and incentivising alternative system of farming like Organic farming , Countryn natural farming, ecological farming 7",India_2021_ENG,.pdf,India,2021,ENG,India_2021_ENG_6,59,35,Junk,Junk,India,IN,IND,356.0,20.0,77.0,Asia,Southern Asia,"1,352,642,280","1,366,417,754",Non-Annex I,,1.0,Lower-middle,South Asia,Lower middle income,,IND,7241.98422960577,Asia
2361,3," We are of the view that these regulatory changes will pave the way for transformation of agriculture towards sustainable development path. Bio fortified Crops and Millet Mission Undernutrition and malnutrition remain a major challenge for Country. Alongwith diversified diet we are emphasising development of biofortified crops for quicker solution to improve health of women and children. As it is well known traditional diets included significant amount of millets (nutra cereals) which have much better nutrition and health effects. However, rice and wheat have replaced these millets in the diet. The Millet Mission has been started to reverse this trend.",India_2021_ENG,.pdf,India,2021,ENG,India_2021_ENG_3,99,35,Junk,Junk,India,IN,IND,356.0,20.0,77.0,Asia,Southern Asia,"1,352,642,280","1,366,417,754",Non-Annex I,,1.0,Lower-middle,South Asia,Lower middle income,,IND,7241.98422960577,Asia
2362,10," Country Round which was supposed to address the disadvantages and create a pathway of development for developing countries turned out to be a more formalised channel of getting inequalities into the international relationships. Three issues require special attention. First, is the issue of inequality and domestic support provided by developed countries and what developing countries can offer to their farmers. There are huge support measures provided by developed countries and these inequalities are formalised through provisions under AMS, De-Minis. There are formulations in trade systems that are archaic and have no relevance in the present time such as calculation of external reference price based on market prices of 1986 on which the entire edifice of food security rests.",India_2021_ENG,.pdf,India,2021,ENG,India_2021_ENG_10,119,35,Junk,Junk,India,IN,IND,356.0,20.0,77.0,Asia,Southern Asia,"1,352,642,280","1,366,417,754",Non-Annex I,,1.0,Lower-middle,South Asia,Lower middle income,,IND,7241.98422960577,Asia
2363,1,"fiCountry'scing and market access, (iv) Enhancing the sustainability of agricultural resources supports, such as increasing efficiency and quality of soils and water, promoting agroecosystem health, providing infrastructure and agricultural technology as well as digitalization of agriculture, (v) Developing food system and goverCountry'sce, including strengthening national logistic system and sustainable food systems.",Indonesia_2021_ENG,.pdf,Indonesia,2021,ENG,Indonesia_2021_ENG_1,53,35,Junk,Junk,Indonesia,ID,IDN,360.0,-5.0,120.0,Asia,South-eastern Asia,"267,670,543","270,625,568",Non-Annex I,,1.0,Lower-middle,East Asia & Pacific,Lower middle income,4.9,IDN,13027.3006076005,Asia
2364,30,"The ultimate goal for all stakeholders is to consume a more optimized and diversified, high-quality food with a fairer distribution system. Food needs to be safe for the consumer, and food production needs to bring less harm to the environment in the climate change conditions. Linkage between the program for the development of sustainable food systems and other strategic development documents",Kyrgyz Republic_2021_ENG,.docx,Kyrgyz Republic,2021,ENG,Kyrgyz Republic_2021_ENG_30,62,35,Junk,Junk,Kyrgyz Republic,KG,KGZ,417.0,41.0,75.0,Asia,Central Asia,"6,304,030","6,415,850",Non-Annex I,,1.0,Lower-middle,Europe & Central Asia,Lower middle income,6.9,KGZ,5289.68712477187,Asia
2365,8,"increase the incomes of farmers to the average level of income in economy developed rural areas with enhanced economic activities with the provision of infrastructure and maintaining the rural population strengthening economically, socially, and environmentally sustainable fishing activities, inter alia adjustment of fishing capacity to fishing opportunities knowledge based and smart entrepreneurship, use of innovation and research along the whole food system every producer along the food chain efficiently exploits the resources and invests in preservation of the biological diversity, protection, and renovation of ecosystem, combatting and mitigating the climate change. These objectives are defined in number of national policies, in particular:",Latvia_2022_ENG,.docx,Latvia,2022,ENG,Latvia_2022_ENG_8,102,35,Junk,Junk,Latvia,LV,LVA,428.0,57.0,25.0,Europe,Northern Europe,"1,928,459","1,906,743",Annex I,,0.0,High,Europe & Central Asia,High income,9.4,LVA,34257.9817919647,Europe
2366,14," continues to define knowledge intensive bioeconomy as one of five areas of priority. Food system is the major cornerstone of the Countryn bioeconomy sector  2030 defines mainteCountry'sce of employment, growth of value added, and export as fundamental sustainable objectives , including  which is designed to provide healthy fresh fruits, vegetables, and milk products to schools for pre-school and school aged children Two new directions are foreseen in this strategy: to evaluate the possibility to introduce the front-of-pack health labelling on food products and to enhance the awareness of consumers about the high quality healthy locally produced food, inter alia to increase its share in local public procurement",Latvia_2022_ENG,.docx,Latvia,2022,ENG,Latvia_2022_ENG_14,110,35,Junk,Junk,Latvia,LV,LVA,428.0,57.0,25.0,Europe,Northern Europe,"1,928,459","1,906,743",Annex I,,0.0,High,Europe & Central Asia,High income,9.4,LVA,34257.9817919647,Europe
2367,4," Une des activités récentes menées dans ce sens au niveau national, a été la réalisation d’un diagnostic national et territorial des systèmes alimentaires3 de décembre 2020 à avril 2021. Ce diagnostic a eu pour objectif de construire un récit cohérent et systémique sur les principaux défis actuels et futurs rencontrés par les systèmes alimentaires, en incorporant les différentes dimensions de la durabilité des systèmes alimentaires dans notre pays.",Madagascar_2023_FR,.pdf,Madagascar,2023,FR,Madagascar_2023_FR_4,69,35,Junk,Junk,Madagascar,MG,MDG,450.0,-20.0,47.0,Africa,Eastern Africa,"26,262,313","26,969,307",Non-Annex I,,0.0,Low,Sub-Saharan Africa,Low income,64.9,MDG,1607.93522487357,Africa
2368,2,"  Agricultural land to be considered in land planning  Facilitate access to land and other production resources Livestock  Assist farmers in acquiring new breeds adapted to local conditions  Develop fodder production, produce quality fodder  Production of small remCountry'sts including venison  Reinforce the Poultry Sector This pathway will reflect the commitments of all stakeholders engaged with the agricultural sector. However, several Ministries, organisations and institutions will have to coordinate actions to meet the challengers and achieve the goals.",Mauritius_2021_ENG,.pdf,Mauritius,2021,ENG,Mauritius_2021_ENG_2,77,35,Junk,Junk,Mauritius,MU,MUS,480.0,-20.2833,57.55,Africa,Eastern Africa,"1,189,265","1,198,575",Non-Annex I,AIMS,0.0,Upper-middle,Sub-Saharan Africa,Upper middle income,32.0,MUS,23035.2829995252,Africa
2369,3, • Our countries can benefit in terms of research ventures since we have similar problems to some extent. Collaborative research ventures with countries with industrial capacity could also be envisaged. Cross sector approach For sustained food security it is also a critical prerequisite that Country's consumers change their food habit so as to reduce staple food import.,Mauritius_2021_ENG,.pdf,Mauritius,2021,ENG,Mauritius_2021_ENG_3,57,35,Junk,Junk,Mauritius,MU,MUS,480.0,-20.2833,57.55,Africa,Eastern Africa,"1,189,265","1,198,575",Non-Annex I,AIMS,0.0,Upper-middle,Sub-Saharan Africa,Upper middle income,32.0,MUS,23035.2829995252,Africa
